timestamp,l_shoulder,r_shoulder,l_elbow,r_elbow,chest
1747092058.0865834,"95.0,0.0,0.0","80.0,0.0,0.0","0.0,0.0,0.0","0.0,0.0,0.0","0,0,0"
1747092058.1371067,"94.0,0.0,0.0","80.0,0.0,0.0","0.0,0.0,0.0","0.0,0.0,0.0","0,0,0"
1747092058.188106,"94.0,0.0,0.0","80.0,0.0,0.0","0.0,0.0,0.0","0.0,0.0,0.0","0,0,0"
1747092058.23865,"94.0,0.0,0.0","80.0,0.0,0.0","0.0,0.0,0.0","0.0,0.0,0.0","0,0,0"
1747092058.2886574,"94.0,0.0,0.0","80.0,0.0,0.0","0.0,0.0,0.0","0.0,0.0,0.0","0,0,0"
1747092058.3386948,"94.0,0.0,0.0","80.0,0.0,0.0","0.0,0.0,0.0","0.0,0.0,0.0","0,0,0"
1747092058.3886967,"93.0,0.0,0.0","80.0,0.0,0.0","0.0,0.0,0.0","0.0,0.0,0.0","0,0,0"
1747092058.4392264,"93.0,0.0,0.0","80.0,0.0,0.0","0.0,0.0,0.0","0.0,0.0,0.0","0,0,0"
1747092058.4902267,"93.0,0.0,0.0","80.0,0.0,0.0","0.0,0.0,0.0","0.0,0.0,0.0","0,0,0"
1747092058.540496,"92.0,0.0,0.0","80.0,0.0,0.0","0.0,0.0,0.0","0.0,0.0,0.0","0,0,0"
1747092058.59149,"91.0,0.0,0.0","80.0,0.0,0.0","0.0,0.0,0.0","0.0,0.0,0.0","0,0,0"
1747092058.6420279,"91.0,0.0,0.0","80.0,0.0,0.0","0.0,0.0,0.0","0.0,0.0,0.0","0,0,0"
1747092058.6920314,"90.0,0.0,0.0","79.0,0.0,0.0","0.0,0.0,0.0","0.0,0.0,0.0","0,0,0"
1747092058.7425601,"89.0,0.0,0.0","78.0,0.0,0.0","0.0,0.0,0.0","0.0,0.0,0.0","0,0,0"
1747092058.7931013,"85.0,0.0,0.0","76.0,0.0,0.0","0.0,0.0,0.0","0.0,0.0,0.0","0,0,0"
1747092058.8437037,"79.0,0.0,0.0","73.0,0.0,0.0","0.0,0.0,0.0","0.0,0.0,0.0","0,0,0"
1747092058.8946974,"77.0,0.0,0.0","69.0,0.0,0.0","0.0,0.0,0.0","0.0,0.0,0.0","0,0,0"
1747092058.9452264,"73.0,0.0,0.0","64.0,0.0,0.0","0.0,0.0,0.0","0.0,0.0,0.0","0,0,0"
1747092058.9962204,"68.0,0.0,0.0","59.0,0.0,0.0","0.0,0.0,0.0","0.0,0.0,0.0","0,0,0"
1747092059.0477686,"62.0,0.0,0.0","53.0,0.0,0.0","0.0,0.0,0.0","0.0,0.0,0.0","0,0,0"
1747092059.0987678,"53.0,0.0,0.0","45.0,0.0,0.0","0.0,0.0,0.0","0.0,0.0,0.0","0,0,0"
1747092059.1492956,"33.0,0.0,0.0","49.0,0.0,0.0","-24.0,0.0,0.0","0.0,0.0,0.0","0,0,0"
1747092059.1993005,"27.0,0.0,0.0","42.0,0.0,0.0","-24.0,0.0,0.0","52.0,0.0,0.0","0,0,0"
1747092059.249825,"23.0,0.0,0.0","36.0,0.0,0.0","-24.0,0.0,0.0","46.0,0.0,0.0","0,0,0"
1747092059.2998302,"14.0,0.0,0.0","25.0,0.0,0.0","-24.0,0.0,0.0","41.0,0.0,0.0","0,0,0"
1747092059.3498762,"4.0,0.0,0.0","10.0,0.0,0.0","-24.0,0.0,0.0","33.0,0.0,0.0","0,0,0"
1747092059.4003985,"-6.0,0.0,0.0","5.0,0.0,0.0","-24.0,0.0,0.0","31.0,0.0,0.0","0,0,0"
1747092059.4509232,"-10.0,0.0,0.0","-1.0,0.0,0.0","-24.0,0.0,0.0","28.0,0.0,0.0","0,0,0"
1747092059.500932,"-13.0,0.0,0.0","-3.0,0.0,0.0","-24.0,0.0,0.0","28.0,0.0,0.0","0,0,0"
1747092059.5514524,"-15.0,0.0,0.0","-9.0,0.0,0.0","-24.0,0.0,0.0","24.0,0.0,0.0","0,0,0"
1747092059.601464,"-18.0,0.0,0.0","-9.0,0.0,0.0","-24.0,0.0,0.0","21.0,0.0,0.0","0,0,0"
1747092059.6519864,"-18.0,0.0,0.0","-9.0,0.0,0.0","-24.0,0.0,0.0","20.0,0.0,0.0","0,0,0"
1747092059.7020023,"-18.0,0.0,0.0","-9.0,0.0,0.0","-24.0,0.0,0.0","20.0,0.0,0.0","0,0,0"
1747092059.7525282,"-18.0,0.0,0.0","-8.0,0.0,0.0","-24.0,0.0,0.0","20.0,0.0,0.0","0,0,0"
1747092059.8027372,"-18.0,0.0,0.0","-8.0,0.0,0.0","-24.0,0.0,0.0","20.0,0.0,0.0","0,0,0"
1747092059.853257,"-16.0,0.0,0.0","-6.0,0.0,0.0","-24.0,0.0,0.0","20.0,0.0,0.0","0,0,0"
1747092059.9032662,"-15.0,0.0,0.0","-4.0,0.0,0.0","-24.0,0.0,0.0","21.0,0.0,0.0","0,0,0"
1747092059.9532924,"-14.0,0.0,0.0","-3.0,0.0,0.0","-24.0,0.0,0.0","22.0,0.0,0.0","0,0,0"
1747092060.003301,"-14.0,0.0,0.0","-3.0,0.0,0.0","-24.0,0.0,0.0","23.0,0.0,0.0","0,0,0"
1747092060.0538192,"-13.0,0.0,0.0","-3.0,0.0,0.0","-24.0,0.0,0.0","23.0,0.0,0.0","0,0,0"
1747092060.1038284,"-11.0,0.0,0.0","-2.0,0.0,0.0","-24.0,0.0,0.0","23.0,0.0,0.0","0,0,0"
1747092060.1543498,"-11.0,0.0,0.0","-2.0,0.0,0.0","-24.0,0.0,0.0","23.0,0.0,0.0","0,0,0"
1747092060.2043567,"-11.0,0.0,0.0","-2.0,0.0,0.0","-24.0,0.0,0.0","23.0,0.0,0.0","0,0,0"
1747092060.2543898,"-10.0,0.0,0.0","-2.0,0.0,0.0","-24.0,0.0,0.0","23.0,0.0,0.0","0,0,0"
1747092060.304925,"-10.0,0.0,0.0","-3.0,0.0,0.0","-24.0,0.0,0.0","23.0,0.0,0.0","0,0,0"
1747092060.3554492,"-10.0,0.0,0.0","-3.0,0.0,0.0","-24.0,0.0,0.0","23.0,0.0,0.0","0,0,0"
1747092060.4054523,"-10.0,0.0,0.0","-4.0,0.0,0.0","-24.0,0.0,0.0","23.0,0.0,0.0","0,0,0"
1747092060.4571874,"-11.0,0.0,0.0","-4.0,0.0,0.0","-24.0,0.0,0.0","21.0,0.0,0.0","0,0,0"
1747092060.5071971,"-11.0,0.0,0.0","-6.0,0.0,0.0","-24.0,0.0,0.0","19.0,0.0,0.0","0,0,0"
1747092060.5577247,"-11.0,0.0,0.0","-6.0,0.0,0.0","-24.0,0.0,0.0","18.0,0.0,0.0","0,0,0"
1747092060.6097298,"-12.0,0.0,0.0","-7.0,0.0,0.0","-24.0,0.0,0.0","17.0,0.0,0.0","0,0,0"
1747092060.6602476,"-14.0,0.0,0.0","-11.0,0.0,0.0","-24.0,0.0,0.0","13.0,0.0,0.0","0,0,0"
1747092060.7112622,"-16.0,0.0,0.0","-13.0,0.0,0.0","-24.0,0.0,0.0","9.0,0.0,0.0","0,0,0"
1747092060.7617798,"-18.0,0.0,0.0","-18.0,0.0,0.0","-24.0,0.0,0.0","5.0,0.0,0.0","0,0,0"
1747092060.8123088,"-20.0,0.0,0.0","-20.0,0.0,0.0","-24.0,0.0,0.0","2.0,0.0,0.0","0,0,0"
1747092060.8623612,"-25.0,0.0,0.0","-30.0,0.0,0.0","-24.0,0.0,0.0","-6.0,0.0,0.0","0,0,0"
1747092060.9133658,"-33.0,0.0,0.0","-40.0,0.0,0.0","-24.0,0.0,0.0","-19.0,0.0,0.0","0,0,0"
1747092060.9638865,"-36.0,0.0,0.0","-47.0,0.0,0.0","-24.0,0.0,0.0","0.0,0.0,0.0","0,0,0"
1747092061.0138958,"-42.0,0.0,0.0","-54.0,0.0,0.0","-24.0,0.0,0.0","0.0,0.0,0.0","0,0,0"
1747092061.0639558,"-44.0,0.0,0.0","-57.0,0.0,0.0","-24.0,0.0,0.0","0.0,0.0,0.0","0,0,0"
1747092061.1139615,"-53.0,0.0,0.0","-66.0,0.0,0.0","0.0,0.0,0.0","0.0,0.0,0.0","0,0,0"
1747092061.1644974,"-66.0,0.0,0.0","-73.0,0.0,0.0","0.0,0.0,0.0","0.0,0.0,0.0","0,0,0"
1747092061.214512,"-71.0,0.0,0.0","-80.0,0.0,0.0","0.0,0.0,0.0","0.0,0.0,0.0","0,0,0"
1747092061.2650352,"-77.0,0.0,0.0","-87.0,0.0,0.0","0.0,0.0,0.0","0.0,0.0,0.0","0,0,0"
1747092061.3160691,"-83.0,0.0,0.0","-91.0,0.0,0.0","0.0,0.0,0.0","0.0,0.0,0.0","0,0,0"
1747092061.3660793,"-87.0,0.0,0.0","-94.0,0.0,0.0","0.0,0.0,0.0","0.0,0.0,0.0","0,0,0"
1747092061.416594,"-90.0,0.0,0.0","-95.0,0.0,0.0","0.0,0.0,0.0","0.0,0.0,0.0","0,0,0"
1747092061.4674208,"-93.0,0.0,0.0","-96.0,0.0,0.0","0.0,0.0,0.0","0.0,0.0,0.0","0,0,0"
1747092061.5179698,"-95.0,0.0,0.0","-97.0,0.0,0.0","0.0,0.0,0.0","0.0,0.0,0.0","0,0,0"
1747092061.568959,"-95.0,0.0,0.0","-97.0,0.0,0.0","0.0,0.0,0.0","0.0,0.0,0.0","0,0,0"
1747092061.623499,"-96.0,0.0,0.0","-97.0,0.0,0.0","0.0,0.0,0.0","0.0,0.0,0.0","0,0,0"
1747092061.6735022,"-96.0,0.0,0.0","-96.0,0.0,0.0","0.0,0.0,0.0","0.0,0.0,0.0","0,0,0"
1747092061.724033,"-97.0,0.0,0.0","-95.0,0.0,0.0","0.0,0.0,0.0","0.0,0.0,0.0","0,0,0"
1747092061.7740333,"-97.0,0.0,0.0","-94.0,0.0,0.0","0.0,0.0,0.0","0.0,0.0,0.0","0,0,0"
1747092061.82408,"-96.0,0.0,0.0","-91.0,0.0,0.0","0.0,0.0,0.0","0.0,0.0,0.0","0,0,0"
1747092061.8750825,"-96.0,0.0,0.0","-88.0,0.0,0.0","0.0,0.0,0.0","0.0,0.0,0.0","0,0,0"
1747092061.9256191,"-96.0,0.0,0.0","-87.0,0.0,0.0","0.0,0.0,0.0","0.0,0.0,0.0","0,0,0"
1747092061.97762,"-96.0,0.0,0.0","-87.0,0.0,0.0","0.0,0.0,0.0","0.0,0.0,0.0","0,0,0"
1747092062.0281346,"-96.0,0.0,0.0","-86.0,0.0,0.0","0.0,0.0,0.0","0.0,0.0,0.0","0,0,0"
1747092062.0791323,"-96.0,0.0,0.0","-86.0,0.0,0.0","0.0,0.0,0.0","0.0,0.0,0.0","0,0,0"
1747092062.13167,"-96.0,0.0,0.0","-86.0,0.0,0.0","0.0,0.0,0.0","0.0,0.0,0.0","0,0,0"
1747092062.1816719,"-95.0,0.0,0.0","-86.0,0.0,0.0","0.0,0.0,0.0","0.0,0.0,0.0","0,0,0"
1747092062.23174,"-95.0,0.0,0.0","-86.0,0.0,0.0","0.0,0.0,0.0","0.0,0.0,0.0","0,0,0"
1747092062.2817419,"-95.0,0.0,0.0","-86.0,0.0,0.0","0.0,0.0,0.0","0.0,0.0,0.0","0,0,0"
1747092062.3317873,"-95.0,0.0,0.0","-87.0,0.0,0.0","0.0,0.0,0.0","0.0,0.0,0.0","0,0,0"
1747092062.3817887,"-95.0,0.0,0.0","-87.0,0.0,0.0","0.0,0.0,0.0","0.0,0.0,0.0","0,0,0"
1747092062.432307,"-95.0,0.0,0.0","-87.0,0.0,0.0","0.0,0.0,0.0","0.0,0.0,0.0","0,0,0"
1747092062.4823081,"-94.0,0.0,0.0","-87.0,0.0,0.0","0.0,0.0,0.0","0.0,0.0,0.0","0,0,0"
1747092062.5338433,"-95.0,0.0,0.0","-88.0,0.0,0.0","0.0,0.0,0.0","0.0,0.0,0.0","0,0,0"
1747092062.58385,"-95.0,0.0,0.0","-88.0,0.0,0.0","0.0,0.0,0.0","0.0,0.0,0.0","0,0,0"
1747092062.6343718,"-96.0,0.0,0.0","-91.0,0.0,0.0","0.0,0.0,0.0","0.0,0.0,0.0","0,0,0"
1747092062.6843727,"-96.0,0.0,0.0","-93.0,0.0,0.0","0.0,0.0,0.0","0.0,0.0,0.0","0,0,0"
1747092062.7409124,"-97.0,0.0,0.0","-94.0,0.0,0.0","0.0,0.0,0.0","0.0,0.0,0.0","0,0,0"
1747092062.7909155,"-99.0,0.0,0.0","-95.0,0.0,0.0","0.0,0.0,0.0","0.0,0.0,0.0","0,0,0"
1747092062.8409567,"-99.0,0.0,0.0","-99.0,0.0,0.0","0.0,0.0,0.0","0.0,0.0,0.0","0,0,0"
1747092062.8919551,"-99.0,0.0,0.0","-100.0,0.0,0.0","0.0,0.0,0.0","0.0,0.0,0.0","0,0,0"
1747092062.9424856,"-99.0,0.0,0.0","-100.0,0.0,0.0","0.0,0.0,0.0","0.0,0.0,0.0","0,0,0"
1747092062.9934826,"-99.0,0.0,0.0","-100.0,0.0,0.0","0.0,0.0,0.0","0.0,0.0,0.0","0,0,0"
1747092063.043844,"-96.0,0.0,0.0","-100.0,0.0,0.0","0.0,0.0,0.0","0.0,0.0,0.0","0,0,0"
1747092063.0948408,"-94.0,0.0,0.0","-99.0,0.0,0.0","0.0,0.0,0.0","0.0,0.0,0.0","0,0,0"
1747092063.145376,"-92.0,0.0,0.0","-97.0,0.0,0.0","0.0,0.0,0.0","0.0,0.0,0.0","0,0,0"
1747092063.1953773,"-82.0,0.0,0.0","-89.0,0.0,0.0","0.0,0.0,0.0","0.0,0.0,0.0","0,0,0"
1747092063.2459042,"-69.0,0.0,0.0","-76.0,0.0,0.0","0.0,0.0,0.0","0.0,0.0,0.0","0,0,0"
1747092063.2959232,"-61.0,0.0,0.0","-69.0,0.0,0.0","0.0,0.0,0.0","0.0,0.0,0.0","0,0,0"
1747092063.3459492,"-58.0,0.0,0.0","-65.0,0.0,0.0","0.0,0.0,0.0","0.0,0.0,0.0","0,0,0"
1747092063.395953,"-48.0,0.0,0.0","-56.0,0.0,0.0","0.0,0.0,0.0","0.0,0.0,0.0","0,0,0"
1747092063.4464738,"-36.0,0.0,0.0","-38.0,0.0,0.0","-24.0,0.0,0.0","-34.0,0.0,0.0","0,0,0"
1747092063.496474,"-30.0,0.0,0.0","-27.0,0.0,0.0","-24.0,0.0,0.0","-20.0,0.0,0.0","0,0,0"
1747092063.5470161,"-15.0,0.0,0.0","-6.0,0.0,0.0","-24.0,0.0,0.0","0.0,0.0,0.0","0,0,0"
1747092063.5975385,"-10.0,0.0,0.0","-1.0,0.0,0.0","-24.0,0.0,0.0","13.0,0.0,0.0","0,0,0"
1747092063.6480594,"-6.0,0.0,0.0","4.0,0.0,0.0","-24.0,0.0,0.0","18.0,0.0,0.0","0,0,0"
1747092063.6990628,"-3.0,0.0,0.0","9.0,0.0,0.0","-24.0,0.0,0.0","25.0,0.0,0.0","0,0,0"
1747092063.749584,"4.0,0.0,0.0","15.0,0.0,0.0","-24.0,0.0,0.0","33.0,0.0,0.0","0,0,0"
1747092063.7995896,"5.0,0.0,0.0","15.0,0.0,0.0","-24.0,0.0,0.0","35.0,0.0,0.0","0,0,0"
1747092063.8496354,"5.0,0.0,0.0","15.0,0.0,0.0","-24.0,0.0,0.0","36.0,0.0,0.0","0,0,0"
1747092063.900634,"5.0,0.0,0.0","15.0,0.0,0.0","-24.0,0.0,0.0","36.0,0.0,0.0","0,0,0"
1747092063.9506931,"5.0,0.0,0.0","14.0,0.0,0.0","-24.0,0.0,0.0","36.0,0.0,0.0","0,0,0"
1747092064.0016866,"5.0,0.0,0.0","12.0,0.0,0.0","-24.0,0.0,0.0","35.0,0.0,0.0","0,0,0"
1747092064.0522077,"5.0,0.0,0.0","10.0,0.0,0.0","-24.0,0.0,0.0","34.0,0.0,0.0","0,0,0"
1747092064.1022093,"4.0,0.0,0.0","10.0,0.0,0.0","-24.0,0.0,0.0","33.0,0.0,0.0","0,0,0"
1747092064.1527498,"4.0,0.0,0.0","9.0,0.0,0.0","-24.0,0.0,0.0","33.0,0.0,0.0","0,0,0"
1747092064.2028859,"4.0,0.0,0.0","9.0,0.0,0.0","-24.0,0.0,0.0","32.0,0.0,0.0","0,0,0"
1747092064.2530873,"3.0,0.0,0.0","9.0,0.0,0.0","-24.0,0.0,0.0","32.0,0.0,0.0","0,0,0"
1747092064.3030999,"3.0,0.0,0.0","9.0,0.0,0.0","-24.0,0.0,0.0","32.0,0.0,0.0","0,0,0"
1747092064.3531382,"2.0,0.0,0.0","9.0,0.0,0.0","-24.0,0.0,0.0","32.0,0.0,0.0","0,0,0"
1747092064.403668,"2.0,0.0,0.0","10.0,0.0,0.0","-24.0,0.0,0.0","33.0,0.0,0.0","0,0,0"
1747092064.4541934,"2.0,0.0,0.0","10.0,0.0,0.0","-24.0,0.0,0.0","33.0,0.0,0.0","0,0,0"
1747092064.5041962,"3.0,0.0,0.0","12.0,0.0,0.0","-24.0,0.0,0.0","35.0,0.0,0.0","0,0,0"
1747092064.5547266,"4.0,0.0,0.0","13.0,0.0,0.0","-24.0,0.0,0.0","37.0,0.0,0.0","0,0,0"
1747092064.6047342,"5.0,0.0,0.0","16.0,0.0,0.0","-24.0,0.0,0.0","40.0,0.0,0.0","0,0,0"
1747092064.6552522,"6.0,0.0,0.0","19.0,0.0,0.0","18.0,0.0,0.0","42.0,0.0,0.0","0,0,0"
1747092064.705261,"7.0,0.0,0.0","23.0,0.0,0.0","20.0,0.0,0.0","44.0,0.0,0.0","0,0,0"
1747092064.756472,"14.0,0.0,0.0","32.0,0.0,0.0","21.0,0.0,0.0","48.0,0.0,0.0","0,0,0"
1747092064.8080304,"18.0,0.0,0.0","37.0,0.0,0.0","22.0,0.0,0.0","50.0,0.0,0.0","0,0,0"
1747092064.8585577,"23.0,0.0,0.0","47.0,0.0,0.0","25.0,0.0,0.0","0.0,0.0,0.0","0,0,0"
1747092064.9095652,"30.0,0.0,0.0","56.0,0.0,0.0","30.0,0.0,0.0","0.0,0.0,0.0","0,0,0"
1747092064.9600074,"34.0,0.0,0.0","46.0,0.0,0.0","33.0,0.0,0.0","0.0,0.0,0.0","0,0,0"
1747092065.0100112,"53.0,0.0,0.0","55.0,0.0,0.0","0.0,0.0,0.0","0.0,0.0,0.0","0,0,0"
1747092065.060198,"57.0,0.0,0.0","59.0,0.0,0.0","0.0,0.0,0.0","0.0,0.0,0.0","0,0,0"
1747092065.1102054,"60.0,0.0,0.0","62.0,0.0,0.0","0.0,0.0,0.0","0.0,0.0,0.0","0,0,0"
1747092065.1604617,"65.0,0.0,0.0","67.0,0.0,0.0","0.0,0.0,0.0","0.0,0.0,0.0","0,0,0"
1747092065.2104733,"71.0,0.0,0.0","72.0,0.0,0.0","0.0,0.0,0.0","0.0,0.0,0.0","0,0,0"
1747092065.2609982,"74.0,0.0,0.0","76.0,0.0,0.0","0.0,0.0,0.0","0.0,0.0,0.0","0,0,0"
1747092065.3115258,"77.0,0.0,0.0","77.0,0.0,0.0","0.0,0.0,0.0","0.0,0.0,0.0","0,0,0"
1747092065.3620393,"77.0,0.0,0.0","77.0,0.0,0.0","0.0,0.0,0.0","0.0,0.0,0.0","0,0,0"
1747092065.4120436,"82.0,0.0,0.0","79.0,0.0,0.0","0.0,0.0,0.0","0.0,0.0,0.0","0,0,0"
1747092065.4635608,"83.0,0.0,0.0","79.0,0.0,0.0","0.0,0.0,0.0","0.0,0.0,0.0","0,0,0"
1747092065.5135703,"84.0,0.0,0.0","80.0,0.0,0.0","0.0,0.0,0.0","0.0,0.0,0.0","0,0,0"
1747092065.5636156,"87.0,0.0,0.0","80.0,0.0,0.0","0.0,0.0,0.0","0.0,0.0,0.0","0,0,0"
1747092065.613624,"90.0,0.0,0.0","80.0,0.0,0.0","0.0,0.0,0.0","0.0,0.0,0.0","0,0,0"
1747092065.6641378,"93.0,0.0,0.0","80.0,0.0,0.0","0.0,0.0,0.0","0.0,0.0,0.0","0,0,0"
1747092065.7141516,"93.0,0.0,0.0","79.0,0.0,0.0","0.0,0.0,0.0","0.0,0.0,0.0","0,0,0"
1747092065.7646692,"93.0,0.0,0.0","79.0,0.0,0.0","0.0,0.0,0.0","0.0,0.0,0.0","0,0,0"
1747092065.814795,"93.0,0.0,0.0","79.0,0.0,0.0","0.0,0.0,0.0","0.0,0.0,0.0","0,0,0"
1747092065.8652012,"93.0,0.0,0.0","79.0,0.0,0.0","0.0,0.0,0.0","0.0,0.0,0.0","0,0,0"
1747092065.9152112,"93.0,0.0,0.0","78.0,0.0,0.0","0.0,0.0,0.0","0.0,0.0,0.0","0,0,0"
1747092065.965732,"93.0,0.0,0.0","78.0,0.0,0.0","0.0,0.0,0.0","0.0,0.0,0.0","0,0,0"
1747092066.0157406,"93.0,0.0,0.0","78.0,0.0,0.0","0.0,0.0,0.0","0.0,0.0,0.0","0,0,0"
1747092066.0658495,"93.0,0.0,0.0","78.0,0.0,0.0","0.0,0.0,0.0","0.0,0.0,0.0","0,0,0"
1747092066.1243944,"93.0,0.0,0.0","77.0,0.0,0.0","0.0,0.0,0.0","0.0,0.0,0.0","0,0,0"
1747092066.1753862,"92.0,0.0,0.0","77.0,0.0,0.0","0.0,0.0,0.0","0.0,0.0,0.0","0,0,0"
1747092066.225915,"92.0,0.0,0.0","77.0,0.0,0.0","0.0,0.0,0.0","0.0,0.0,0.0","0,0,0"
1747092066.2769163,"92.0,0.0,0.0","78.0,0.0,0.0","0.0,0.0,0.0","0.0,0.0,0.0","0,0,0"
1747092066.3279188,"94.0,0.0,0.0","78.0,0.0,0.0","0.0,0.0,0.0","0.0,0.0,0.0","0,0,0"
1747092066.3789172,"93.0,0.0,0.0","78.0,0.0,0.0","0.0,0.0,0.0","0.0,0.0,0.0","0,0,0"
1747092066.429606,"93.0,0.0,0.0","78.0,0.0,0.0","0.0,0.0,0.0","0.0,0.0,0.0","0,0,0"
1747092066.4796076,"92.0,0.0,0.0","78.0,0.0,0.0","0.0,0.0,0.0","0.0,0.0,0.0","0,0,0"
1747092066.5301244,"92.0,0.0,0.0","79.0,0.0,0.0","0.0,0.0,0.0","0.0,0.0,0.0","0,0,0"
1747092066.5811248,"92.0,0.0,0.0","80.0,0.0,0.0","0.0,0.0,0.0","0.0,0.0,0.0","0,0,0"
1747092066.6316462,"90.0,0.0,0.0","80.0,0.0,0.0","0.0,0.0,0.0","0.0,0.0,0.0","0,0,0"
1747092066.6818242,"89.0,0.0,0.0","80.0,0.0,0.0","0.0,0.0,0.0","0.0,0.0,0.0","0,0,0"
1747092066.732355,"89.0,0.0,0.0","80.0,0.0,0.0","0.0,0.0,0.0","0.0,0.0,0.0","0,0,0"
1747092066.783359,"89.0,0.0,0.0","80.0,0.0,0.0","0.0,0.0,0.0","0.0,0.0,0.0","0,0,0"
1747092066.8344085,"89.0,0.0,0.0","80.0,0.0,0.0","0.0,0.0,0.0","0.0,0.0,0.0","0,0,0"
1747092066.8884048,"85.0,0.0,0.0","78.0,0.0,0.0","0.0,0.0,0.0","0.0,0.0,0.0","0,0,0"
1747092066.938455,"82.0,0.0,0.0","76.0,0.0,0.0","0.0,0.0,0.0","0.0,0.0,0.0","0,0,0"
1747092066.988455,"79.0,0.0,0.0","74.0,0.0,0.0","0.0,0.0,0.0","0.0,0.0,0.0","0,0,0"
1747092067.0385494,"76.0,0.0,0.0","74.0,0.0,0.0","0.0,0.0,0.0","0.0,0.0,0.0","0,0,0"
1747092067.0885508,"75.0,0.0,0.0","73.0,0.0,0.0","0.0,0.0,0.0","0.0,0.0,0.0","0,0,0"
1747092067.1390748,"68.0,0.0,0.0","70.0,0.0,0.0","0.0,0.0,0.0","0.0,0.0,0.0","0,0,0"
1747092067.1900718,"61.0,0.0,0.0","62.0,0.0,0.0","0.0,0.0,0.0","0.0,0.0,0.0","0,0,0"
1747092067.2401323,"57.0,0.0,0.0","59.0,0.0,0.0","0.0,0.0,0.0","0.0,0.0,0.0","0,0,0"
1747092067.291137,"49.0,0.0,0.0","50.0,0.0,0.0","0.0,0.0,0.0","0.0,0.0,0.0","0,0,0"
1747092067.3421836,"48.0,0.0,0.0","48.0,0.0,0.0","0.0,0.0,0.0","0.0,0.0,0.0","0,0,0"
1747092067.39271,"34.0,0.0,0.0","46.0,0.0,0.0","-24.0,0.0,0.0","0.0,0.0,0.0","0,0,0"
1747092067.4428623,"20.0,0.0,0.0","45.0,0.0,0.0","-24.0,0.0,0.0","0.0,0.0,0.0","0,0,0"
1747092067.4938588,"8.0,0.0,0.0","29.0,0.0,0.0","-24.0,0.0,0.0","35.0,0.0,0.0","0,0,0"
1747092067.5441008,"3.0,0.0,0.0","23.0,0.0,0.0","-24.0,0.0,0.0","32.0,0.0,0.0","0,0,0"
1747092067.5951004,"-1.0,0.0,0.0","19.0,0.0,0.0","-24.0,0.0,0.0","30.0,0.0,0.0","0,0,0"
1747092067.6461494,"-10.0,0.0,0.0","5.0,0.0,0.0","-24.0,0.0,0.0","27.0,0.0,0.0","0,0,0"
1747092067.697148,"-13.0,0.0,0.0","1.0,0.0,0.0","-24.0,0.0,0.0","23.0,0.0,0.0","0,0,0"
1747092067.7474446,"-13.0,0.0,0.0","0.0,0.0,0.0","-24.0,0.0,0.0","20.0,0.0,0.0","0,0,0"
1747092067.804453,"-13.0,0.0,0.0","0.0,0.0,0.0","-24.0,0.0,0.0","20.0,0.0,0.0","0,0,0"
1747092067.854492,"-13.0,0.0,0.0","0.0,0.0,0.0","-24.0,0.0,0.0","20.0,0.0,0.0","0,0,0"
1747092067.905495,"-13.0,0.0,0.0","0.0,0.0,0.0","-24.0,0.0,0.0","20.0,0.0,0.0","0,0,0"
1747092067.956014,"-13.0,0.0,0.0","1.0,0.0,0.0","-24.0,0.0,0.0","20.0,0.0,0.0","0,0,0"
1747092068.0070195,"-10.0,0.0,0.0","2.0,0.0,0.0","-24.0,0.0,0.0","20.0,0.0,0.0","0,0,0"
1747092068.0579882,"-7.0,0.0,0.0","3.0,0.0,0.0","-24.0,0.0,0.0","20.0,0.0,0.0","0,0,0"
1747092068.1079986,"-7.0,0.0,0.0","3.0,0.0,0.0","-24.0,0.0,0.0","20.0,0.0,0.0","0,0,0"
1747092068.1585443,"-7.0,0.0,0.0","3.0,0.0,0.0","-24.0,0.0,0.0","20.0,0.0,0.0","0,0,0"
1747092068.208561,"-7.0,0.0,0.0","4.0,0.0,0.0","-24.0,0.0,0.0","20.0,0.0,0.0","0,0,0"
1747092068.2590692,"-7.0,0.0,0.0","4.0,0.0,0.0","-24.0,0.0,0.0","21.0,0.0,0.0","0,0,0"
1747092068.3091304,"-6.0,0.0,0.0","4.0,0.0,0.0","-24.0,0.0,0.0","21.0,0.0,0.0","0,0,0"
1747092068.3596458,"-6.0,0.0,0.0","4.0,0.0,0.0","-24.0,0.0,0.0","21.0,0.0,0.0","0,0,0"
1747092068.4096568,"-7.0,0.0,0.0","3.0,0.0,0.0","-24.0,0.0,0.0","20.0,0.0,0.0","0,0,0"
1747092068.460176,"-7.0,0.0,0.0","3.0,0.0,0.0","-24.0,0.0,0.0","20.0,0.0,0.0","0,0,0"
1747092068.5101867,"-7.0,0.0,0.0","3.0,0.0,0.0","-24.0,0.0,0.0","18.0,0.0,0.0","0,0,0"
1747092068.5607035,"-7.0,0.0,0.0","1.0,0.0,0.0","-24.0,0.0,0.0","15.0,0.0,0.0","0,0,0"
1747092068.6107118,"-10.0,0.0,0.0","-2.0,0.0,0.0","-24.0,0.0,0.0","11.0,0.0,0.0","0,0,0"
1747092068.6609886,"-10.0,0.0,0.0","-2.0,0.0,0.0","-24.0,0.0,0.0","11.0,0.0,0.0","0,0,0"
1747092068.711513,"-14.0,0.0,0.0","-9.0,0.0,0.0","-24.0,0.0,0.0","6.0,0.0,0.0","0,0,0"
